open;high;low;close;volume
186.98;187.65;185.2001;185.28;1724960
187.5;188.66;187.31;188.56;1533398
189.2;190.59;188.6;188.97;1472638
189.06;191.06;188.63;189.58;1597959
190.0;192.37;188.74;191.71;2119493
192.09;192.32;188.77;189.7;1377452
189.91;190.29;188.16;188.23;1349709
188.65;189.74;188.24;189.03;1159487
189.04;190.12;188.45;189.92;805020
190.37;191.23;189.88;191.19;1361509
191.51;192.8;190.73;192.42;1116455
192.12;192.12;190.82;191.11;1054727
191.36;191.62;189.641;190.79;1129477
190.54;191.0;189.01;189.75;970993
189.14;191.16;187.94;190.84;1328668
189.78;192.07;189.78;191.66;1352265
191.88;195.94;191.27;194.76;2088507
194.84;195.25;194.03;194.14;1069227
192.33;192.82;187.07;187.49;2284432
188.5;190.7414;186.0;188.73;1604669
189.3;191.19;188.75;189.37;1308085
190.39;191.9;189.44;191.65;1083772
191.68;193.3075;190.93;193.06;907028
193.43;193.9;192.6;193.27;718633
193.7;194.9399;192.93;194.81;1357556
193.77;194.94;193.58;194.26;758026
193.82;194.98;192.68;193.88;1083520
194.28;194.3;191.93;193.84;1303057
194.58;198.75;193.94;198.36;1420108
199.04;204.89;198.85;203.11;3027091
202.67;204.4;202.06;202.25;1721009
201.29;204.91;200.84;203.17;2120089
203.3;206.31;202.42;206.15;2175659
206.49;206.93;204.3;205.84;1975236
205.89;207.11;204.95;206.4;1511814
206.14;209.345;205.26;209.12;1841333
209.9;210.65;208.45;209.42;1211143
210.12;210.12;207.69;208.9;1110276
207.84;210.82;207.76;210.45;1281066
210.85;211.88;209.57;210.5;1842197
211.23;211.42;208.6;210.95;2317989
210.44;211.0;208.95;208.95;2344637
208.0;213.86;205.5;212.3;3534252
209.8;212.67;208.61;211.63;2027303
211.39;216.96;211.2569;215.35;2547216
216.39;217.289;215.0;215.36;1246586
215.03;216.13;214.29;214.33;1542135
216.19;217.33;215.285;217.15;1463268
217.0;217.0;215.0;215.23;1574027
216.48;218.359;216.06;217.33;1412775
218.49;219.28;217.38;217.38;991703
217.4;219.36;217.03;218.31;1169979
217.3;218.0;214.64;215.03;1501064
216.27;218.99;215.39;218.51;1069156
