open,high,low,close,volume
859.74,863.93,857.5,860.08,1188843
860.62,862.44,857.73,858.95,1172870
868.44,879.96,866.11,878.93,1696483
882.26,892.25,879.2801,888.84,2038032
891.39,892.99,885.15,889.14,1323297
890.0,893.3774,887.18,891.44,2342303
929.0,935.9,923.22,924.52,3845857
924.15,935.82,920.8,932.82,2327782
933.27,942.985,931.0,937.09,1751292
936.05,950.2,935.21,948.45,1824759
950.29,959.14,947.37,954.72,1938260
956.72,958.4395,948.0986,950.28,1615548
947.45,960.99,947.395,958.69,1876690
961.33,962.2,954.4,956.71,1687942
956.22,956.71,949.84,954.84,1145969
951.29,957.99,948.61,955.89,1031093
957.85,957.98,952.06,955.14,1214851
955.29,962.7,952.82,959.22,1337697
963.55,965.8955,960.35,964.61,1101544
959.7,960.99,940.06,942.17,2449058
943.2,954.18,941.27,950.5,1800465
952.82,959.56,952.0,954.65,1360299
957.0,964.82,956.56,964.07,1387392
969.96,974.51,964.5,970.55,1545421
975.26,978.115,971.6299,977.61,1142488
979.0,995.78,977.82,991.86,1954149
992.0,996.39,987.36,993.27,1636416
992.5,997.62,991.3601,996.17,1516685
996.21,999.6,981.68,987.09,1724095
990.96,993.14,981.29,988.29,1306384
988.59,996.48,987.07,996.12,1735469
997.89,1007.4011,995.45,1003.88,1378916
1003.31,1008.61,994.8,996.68,1552114
998.82,1003.91,995.81,1001.59,1374097
1004.23,1005.6,996.62,1004.28,1687925
1005.49,1005.5,953.37,970.12,3647857
958.72,968.0,936.795,961.81,4202109
972.04,977.91,962.01,970.5,2005356
975.5,979.7,959.5103,967.93,1505486
948.02,960.6775,940.37,960.18,2427639
957.91,959.95,948.7,958.62,2559207
969.65,979.3,968.2,975.22,1468837
975.31,980.79,968.2,968.99,1297287
970.79,979.67,969.16,978.59,1161607
976.87,980.5,973.3148,976.62,1009476
975.5,986.62,974.46,986.09,1563985
990.0,993.99,970.33,972.09,1517912
961.6,967.22,947.09,948.09,2443602
950.66,963.24,936.16,961.01,2745568
951.35,951.66,929.6,937.82,3206674
943.99,944.9995,929.61,929.68,2287662
933.22,934.24,915.31,919.46,1694811
924.2,936.29,918.6305,932.26,2094055
925.0,936.14,919.85,927.69,2014855
930.985,944.66,929.79,940.81,1663302
941.95,953.13,941.95,951.0,1451460
950.52,954.89,945.12,953.53,1461247
960.86,969.63,957.04,967.66,1602115
970.8,978.7,964.8,968.85,1524571
974.0,977.54,970.15,976.91,1079608
976.32,983.35,970.8,975.96,1660464
973.36,990.85,972.04,986.95,1413335
990.01,995.6,987.01,992.77,1412148
997.0,998.68,984.62,992.19,1418385
989.0,995.11,984.17,993.84,1463322
994.1,1006.19,990.2728,998.31,3984532
970.7,976.73,963.8,969.03,5933602
972.78,973.95,960.23,965.31,2221625
969.18,969.52,937.06,952.51,3717900
947.99,961.79,945.31,958.33,1813794
960.0,961.1925,941.725,945.5,2293389
947.81,954.49,944.96,946.56,1332456
948.37,949.1,932.521,947.64,2039418
949.1,950.0,939.44,940.3,1123921
943.95,947.54,939.795,945.79,1254574
947.52,948.96,943.5,945.75,1445754
944.29,952.49,942.48,944.19,1505064
938.45,943.76,933.92,940.08,1400852
935.0,936.3,921.7768,923.59,2707393
923.71,933.36,921.22,930.09,1616708
939.07,941.04,934.485,938.93,1150612
941.03,943.07,936.64,938.08,1106484
941.25,949.9,940.0391,944.27,1345261
942.95,943.81,927.64,927.66,1695694
926.98,931.02,923.45,926.18,1337404
925.77,928.25,918.6,920.87,1301243
926.96,941.9617,926.17,940.4,1775099
937.0,945.425,935.24,942.58,1134464
943.71,946.31,930.74,936.89,1294559
939.21,940.73,930.1,930.5,1187313
931.88,934.85,926.11,928.13,1049397
919.95,938.19,919.31,935.75,1158576
935.67,945.86,934.05,943.63,1120342
946.3,957.195,946.25,955.24,1693313
957.47,958.33,950.28,951.99,1042885
946.86,951.3854,935.6,941.48,1460830
943.87,944.5,932.68,942.02,1391529
944.25,950.4965,937.53,949.89,1116575
949.7,950.7,940.01,941.41,999916
947.2,952.68,941.0,943.29,1337365
946.92,948.085,937.5,946.65,1283580
945.5,952.85,944.74,950.44,1094680
946.0,948.03,938.356,940.13,1424508
940.09,941.75,931.25,935.29,1951619
935.01,936.86,925.4,929.75,1456186
933.41,937.94,926.66,936.86,1232224
937.73,950.0,937.5,947.54,1922708
948.13,952.8,939.38,947.55,1307395
942.77,950.0,940.835,943.26,1074806
939.45,939.75,924.5101,934.28,1873375
936.69,944.08,935.12,937.43,1672749
942.74,965.43,941.95,959.9,2334635
956.25,966.18,955.55,964.81,1400931
966.0,975.81,966.0,973.72,2031092
975.65,977.74,961.95,967.47,1539122
967.56,972.44,962.705,972.08,1083948
971.76,974.4,965.61,966.78,1057769
972.79,986.5085,970.27,985.19,1780946
980.0,994.26,978.51,993.64,1553033
995.0,1000.46,991.5,992.31,1295467
995.3,997.47,981.11,987.8,1163400
989.04,1007.565,987.94,1005.65,1814999
1003.84,1011.5388,1001.1,1005.65,1530664
1009.11,1014.76,1007.06,1007.87,1327632
1009.63,1012.0,1001.52,1009.35,1071023
1007.44,1014.56,1006.05,1011.0,1012998
1011.05,1016.3091,1005.32,1012.74,1279780
1004.75,1007.322,997.3,1001.84,1714243
1007.05,1008.65,1002.27,1005.07,1606031
1005.18,1005.7938,983.1,985.54,1639294
986.5,989.26,977.08,988.49,1445129
986.27,994.43,977.722,991.46,1528710
998.47,1006.51,990.47,991.42,2369838
1030.99,1063.62,1026.85,1033.67,5184143
1029.16,1039.83,1022.33,1033.13,2340172
1033.0,1041.0,1026.295,1033.04,1516278
1036.315,1047.86,1034.0,1042.595,2163073
1039.99,1045.52,1028.66,1042.97,1334697
1042.75,1050.66,1037.65,1049.99,1388461
1049.1,1052.59,1042.0,1042.68,914748
1049.65,1053.41,1043.0,1052.39,1305229
1050.05,1062.691,1047.05,1058.29,1214600
1048.0,1050.88,1035.85,1047.72,1794575
1043.87,1046.63,1041.22,1044.15,972127
1040.8,1048.74,1039.26,1041.2,940721
1037.72,1042.3,1029.33,1041.64,1050566
1035.0,1039.63,1030.76,1036.41,905262
1038.75,1051.76,1038.0,1048.47,1188392
1049.8,1051.0,1033.73,1035.89,1335610
1036.0,1038.695,1032.675,1034.66,876321
1040.04,1050.39,1039.14,1050.3,1110341
